ITEM ID,TIME ID,TIME M ID,TIME Y ID,STATE ID,PARTY ID,FABRIC KGS,FABRIC MTRS,SOLD KGS,SOLD MTRS,RATE,AMOUNT,O U P
405,10/2019,10,1,1,5,,,20,300,15.87,4761,-20
405,11/2019,11,1,7,37,,,10,150,13.72,2058,-10
405,12/2019,12,1,7,34,419,6000,419,6000,14,84000,0
405,1/2020,1,2,7,37,73.32,1050,100.3,1500,41.16,20580,-26.98
405,4/2020,4,2,7,37,351,5100,351,5100,13.72,69972,0
405,11/2020,11,2,7,28,308,4350,308,4350,15,65250,0
405,3/2022,3,4,1,3,88,1200,82,1050,17.6,18480,6
405,12/2022,12,4,6,21,170,2100,170,2100,19,39900,0
405,9/2019,9,1,7,37,120.5,1800,50.2,750,13.72,10290,70.3
406,2/2020,2,2,5,12,31,420,31,420,15.5,6510,0
406,8/2020,8,2,,,48,630,,,,,48
406,1/2021,1,3,7,37,290,4410,290,4410,44.55,64921.5,0
406,4/2019,4,1,7,37,200.5,2520,319,4200,41.16,57624,-118.5
406,4/2022,4,4,,,97,1260,,,,,97
406,7/2022,7,4,7,37,,,97,1260,19.2,24192,-97
406,11/2022,11,4,7,37,112,1470,112,1470,18,26460,0
406,8/2019,8,1,7,37,201.5,2730,201.5,2730,15.68,42806.4,0
407,12/2020,12,2,16,79,241.5,3801,241.5,3801,27.44,52149.72,0
407,3/2023,3,5,16,79,148,1890,148,1890,18.6,35154,0
408,12/2019,12,1,7,37,40,630,40,630,13.72,8643.6,0
408,1/2020,1,2,16,79,355,5321.4,355,5321.4,27.44,73009.61,0
408,2/2020,2,2,16,79,227,3226,227,3226,27.44,44260.72,0
408,11/2020,11,2,7,37,44,630,44,630,13.72,8643.6,0
408,1/2021,1,3,7,37,110,1646.4,110,1646.4,29.47,24293.81,0
408,2/2021,2,3,16,79,84,1260,84,1260,31.5,19845,0
408,3/2021,3,3,16,79,260,3671,181.5,2520,17,42840,78.5
408,4/2021,4,3,7,37,,,31.5,462,15.75,7276.5,-31.5
408,12/2021,12,3,10,59,88.2,1260,135.2,1949,36,34171.2,-47
408,6/2019,6,1,14,76,119.5,1764,119.5,1764,14.7,25930.8,0
408,8/2019,8,1,14,76,324,5183,324,5183,14.7,76190.1,0
409,8/2020,8,2,7,37,161,2250,161,2250,14.72,33120,0
409,9/2020,9,2,7,37,53,675,53,675,14.72,9936,0
409,8/2021,8,3,5,12,56,729,56,729,18,13122,0
41,10/2019,10,1,6,19,1369.6,14100,243.4,2400,44,52800,1126.2
41,11/2019,11,1,9,49,14.8,150,4045.396,40200,1202,772400,-4030.596
41,12/2019,12,1,7,26,,,73.36,750,54,18000,-73.36
41,1/2020,1,2,6,19,974.8,9600,3072.498,31110,631,585830,-2097.698
41,2/2020,2,2,,,3596.9,35400,,,,,3596.9
41,3/2020,3,2,7,23,2674.2,26070,5480.9,53400,62.5,1021200,-2806.7
41,5/2020,5,2,11,62,3175.6,31950,3493.65,34500,1180,659000,-318.05
41,6/2020,6,2,,,2398.6,23850,,,,,2398.6
41,7/2020,7,2,9,49,2694.3,27180,3458.3,34200,88.5,735000,-764
41,8/2020,8,2,9,49,4505.6,44370,5205.56,51450,117,1041900,-699.96
41,9/2020,9,2,,,4721.6,47460,,,,,4721.6
41,10/2020,10,2,6,20,3960.4,40230,6966.9,69000,1380,1587000,-3006.5
41,11/2020,11,2,,,3052.1,31170,,,,,3052.1
41,12/2020,12,2,7,26,290.4,3030,79.42,810,71,18990,210.98
41,1/2021,1,3,7,23,767.1,7800,5001.89,50400,69,1018800,-4234.79
41,2/2021,2,3,,,4067.1,40860,,,,,4067.1
41,3/2021,3,3,9,54,3051.8,29970,5360.99,54000,734,1278400,-2309.19
41,4/2021,4,3,7,44,5072.4,51030,102.47,1020,78,27300,4969.93
41,5/2021,5,3,7,23,3662.6,36690,5508.21,54000,21,1134000,-1845.61
41,6/2021,6,3,7,44,4743.1,47850,91.3,900,54,24600,4651.8
41,7/2021,7,3,14,73,4622.9,46710,14411.324,144000,878.28,3785808,-9788.424
41,8/2021,8,3,9,49,2913.7,28620,887.96,8700,857,225900,2025.74
41,9/2021,9,3,,,2377.6,23490,,,,,2377.6
41,10/2021,10,3,7,23,1143.1,11220,4940.163,49050,119.66,1084170,-3797.063
41,11/2021,11,3,,,1223.6,11940,,,,,1223.6
41,12/2021,12,3,1,8,2260.9,22170,378.52,3690,74,91050,1882.38
41,1/2022,1,4,,,1514.3,14910,,,,,1514.3
41,2/2022,2,4,14,72,6985.6,68580,10159.32,99000,1522.26,2346678,-3173.72
41,3/2022,3,4,1,8,4646.2,46200,7621.6,74700,851.33,1692876,-2975.4
41,4/2019,4,1,9,49,1074.3,10650,132.2,1350,45,29850,942.1
41,4/2022,4,4,6,19,2971.09,30180,358.4,3600,110,98400,2612.69
41,5/2022,5,4,,,151.3,1554,,,,,151.3
41,6/2022,6,4,1,8,1484.8,14760,6089.494,60540,814,1534640,-4604.694
41,7/2022,7,4,9,49,3562.85,34806,60.1,600,26,15600,3502.75
41,8/2022,8,4,9,49,5213.8,51090,60.8,600,26,15600,5153
41,9/2022,9,4,7,23,330.2,3210,6319,62100,936,1471500,-5988.8
41,10/2022,10,4,,,444.2,4350,,,,,444.2
41,11/2022,11,4,6,19,1602.8,15600,308.895,3000,80,80400,1293.905
41,12/2022,12,4,14,72,4136.6,40860,6758.72,65700,47.13,1536142.86,-2622.12
41,1/2023,1,5,6,19,3696.2,35610,75.5,750,52,19500,3620.7
41,5/2019,5,1,9,49,797.1,7950,120.8,1200,22,26400,676.3
41,2/2023,2,5,9,49,404.8,3810,63.7,600,25,15000,341.1
41,3/2023,3,5,7,32,9.6,90,5744.17,55200,2436.72,1410878.4,-5734.57
41,6/2019,6,1,1,8,,,131.6,1350,548,24450,-131.6
41,7/2019,7,1,9,49,1029.5,10650,2945.3,29400,624,574800,-1915.8
41,8/2019,8,1,1,8,2755.4,27210,20.8,210,23,4830,2734.6
41,9/2019,9,1,9,49,5734,57540,4320.9,42600,41,811200,1413.1
410,4/2021,4,3,7,43,1413.5,21240,230,3000,15.7,47100,1183.5
410,7/2021,7,3,,,45,720,,,,,45
410,3/2022,3,4,7,42,,,453.25,7080,14,99120,-453.25
410,4/2019,4,1,7,25,2049.5,24000,2049.5,24000,50.28,402240,0
410,4/2022,4,4,7,42,1678.2,24300,775.25,11880,14,166320,902.95
410,5/2022,5,4,7,42,,,1678.2,24300,29.4,357210,-1678.2
411,12/2019,12,1,9,52,31.5,400,24.6,311,33.71,5019.83,6.9
411,2/2020,2,2,7,37,25,300,25,300,15.68,4704,0
411,3/2020,3,2,7,37,20,250,26.9,339,31.36,5299.84,-6.9
412,1/2020,1,2,7,37,16,200,16,200,15.68,3136,0
413,3/2020,3,2,7,43,1104,15000,1104,15000,26.6,199500,0
413,6/2020,6,2,7,43,609,8535,609,8535,13.3,113515.5,0
413,7/2020,7,2,7,43,408,6150,408,6150,13.3,81795,0
413,11/2020,11,2,,,422,6000,,,,,422
413,12/2020,12,2,7,43,,,422,6000,13.3,79800,-422
413,7/2021,7,3,7,23,54,750,54,750,18,13500,0
414,10/2019,10,1,9,49,24,300,24,300,16,4800,0
414,1/2020,1,2,6,17,,,6,75,15.68,1176,-6
414,6/2020,6,2,7,25,105,1350,105,1350,30.93,20652,0
414,7/2020,7,2,1,1,233,3000,233,3000,15.25,45750,0
414,9/2020,9,2,1,1,238,3000,238,3000,15.25,45750,0
414,10/2020,10,2,7,22,29,375,29,375,16,6000,0
414,12/2020,12,2,7,37,23,300,23,300,15.68,4704,0
414,1/2021,1,3,1,1,232,3000,232,3000,15.68,47040,0
414,2/2021,2,3,7,45,278,3600,278,3600,35.2,62400,0
414,4/2021,4,3,1,1,299.05,3750,299.05,3750,17.2,64500,0
414,7/2021,7,3,11,62,622,7500,628,7575,51.19,125167.5,-6
414,8/2021,8,3,16,79,101,1200,101,1200,18,21600,0
414,10/2021,10,3,14,76,49,600,37,450,35.62,8014.5,12
414,11/2021,11,3,14,76,,,12,150,15.62,2343,-12
414,12/2021,12,3,16,79,84,1050,84,1050,19.2,20160,0
414,1/2022,1,4,5,12,38.4,480,38.4,480,22,10560,0
414,3/2022,3,4,6,17,20,240,20,240,41.4,5175,0
414,9/2022,9,4,6,15,18,225,18,225,20,4500,0
414,3/2023,3,5,7,45,24,300,24,300,18,5400,0
414,8/2019,8,1,7,37,58,750,58,750,15.68,11760,0
415,3/2020,3,2,1,1,314,5000,314,5000,12.35,61750,0
415,2/2021,2,3,,,637.45,8600,,,,,637.45
415,3/2021,3,3,1,1,,,637.45,8600,34.4,147920,-637.45
415,4/2021,4,3,1,1,822.2,10300,518.45,6400,17.2,110080,303.75
415,5/2021,5,3,1,1,,,303.75,3900,17.2,67080,-303.75
415,7/2021,7,3,7,44,826,10000,826,10000,51.96,171840,0
416,8/2020,8,2,7,37,17,210,17,210,16.68,3502.8,0
416,9/2021,9,3,1,3,918,9450,918,9450,20.5,193725,0
417,11/2019,11,1,7,37,149,1890,99.33,1260,15.68,19756.8,49.67
417,3/2020,3,2,16,79,,,13.4,176,17.68,3111.68,-13.4
417,6/2020,6,2,11,62,,,32.53,420,51.68,7072.8,-32.53
417,8/2020,8,2,7,37,,,24.85,315,31.36,4939.2,-24.85
417,9/2020,9,2,7,37,229,2940,237.29,3045,31.93,46586.4,-8.29
417,10/2020,10,2,7,22,40.5,525,40.5,525,16,8400,0
417,11/2020,11,2,9,55,58.4,735,58.4,735,31.68,11558.4,0
417,12/2020,12,2,16,79,71,911.8,47,596.8,31.36,9357.82,24
417,1/2021,1,3,1,1,239,3150,263,3465,51.68,55549.2,-24
417,2/2021,2,3,1,1,248,3150,248,3150,17.2,54180,0
417,8/2021,8,3,7,44,239,3150,239,3150,18,56700,0
417,4/2019,4,1,1,1,335,4200,335,4200,16.8,70560,0
417,5/2022,5,4,11,62,9,105,9,105,20,2100,0
417,12/2022,12,4,16,79,3.5,44,3.5,44,18.6,818.4,0
417,6/2019,6,1,14,75,495.5,6300,479.1,6090,30.55,93324,16.4
417,7/2019,7,1,7,37,,,11.5,147,15.68,2304.96,-11.5
417,8/2019,8,1,7,37,,,4.9,63,15.68,987.84,-4.9
417,9/2019,9,1,7,37,80,1050,48,630,15.68,9878.4,32
418,12/2020,12,2,14,74,9,105,9,105,16,1680,0
418,2/2021,2,3,16,79,8.4,105,8.4,105,20,2100,0
419,12/2019,12,1,7,37,215,2670,215,2670,33.68,47712,0
419,1/2020,1,2,6,19,155,1950,155,1950,50.03,31828.5,0
419,2/2020,2,2,14,76,254,3900,80.4,996,51.68,17688,173.6
419,3/2020,3,2,7,43,,,36.3,450,15.2,6840,-36.3
419,4/2020,4,2,7,37,83,1050,83,1050,15.68,16464,0
419,6/2020,6,2,7,43,304,3750,97.3,1200,15.2,18240,206.7
419,7/2020,7,2,7,37,,,44.36,750,31.36,11760,-44.36
419,8/2020,8,2,7,37,322,4050,419.27,5250,48.56,81576,-97.27
419,9/2020,9,2,7,37,215,2700,263.63,3300,15.68,51744,-48.63
419,2/2021,2,3,14,76,61,750,61,750,17.2,12900,0
419,3/2021,3,3,7,39,48,600,48,600,19,11400,0
419,7/2021,7,3,7,37,72,900,72,900,16.8,15120,0
419,9/2021,9,3,14,75,273,3450,273,3450,16.8,57960,0
419,2/2022,2,4,1,7,180,2250,180,2250,17.6,39600,0
419,3/2022,3,4,7,37,266,3300,266,3300,35.2,58080,0
419,1/2023,1,5,,,12,150,,,,,12
419,5/2019,5,1,7,37,173.5,2100,173.5,2100,15.68,32928,0
419,6/2019,6,1,,,75.3,900,,,,,75.3
419,7/2019,7,1,7,37,,,75.3,900,31.36,14112,-75.3
42,11/2019,11,1,11,62,1174,12300,601.9,6000,1180,104400,572.1
42,12/2019,12,1,,,1461.8,15000,,,,,1461.8
42,1/2020,1,2,14,72,1430.1,14550,888.84,9000,560,168000,541.26
42,2/2020,2,2,,,470.7,4740,,,,,470.7
42,3/2020,3,2,7,23,393.4,4020,2951.1,30000,19,570000,-2557.7
42,5/2020,5,2,14,72,147.5,1500,591.26,6000,560,112000,-443.76
42,6/2020,6,2,,,1369.7,13950,,,,,1369.7
42,7/2020,7,2,14,72,1020.1,10110,599,6000,17.5,126000,421.1
42,8/2020,8,2,7,23,3368.2,32430,5832,55800,710,1193400,-2463.8
42,9/2020,9,2,,,918.5,9030,,,,,918.5
42,10/2020,10,2,6,20,,,489,4800,690,110400,-489
42,11/2020,11,2,,,1003.5,10050,,,,,1003.5
42,12/2020,12,2,7,26,6937.1,70530,15.72,150,48,3690,6921.38
42,1/2021,1,3,7,23,3148.6,32340,8983.671,90000,40,1800000,-5835.071
42,2/2021,2,3,,,3018.7,30120,,,,,3018.7
42,3/2021,3,3,14,73,4247.2,43230,5227.14,52800,710,1249600,-979.94
42,4/2021,4,3,14,69,2618.4,26698,11.79,120,25,3000,2606.61
42,5/2021,5,3,7,23,1442.5,14670,5379.18,54000,21,1134000,-3936.68
42,6/2021,6,3,,,1447,14640,,,,,1447
42,7/2021,7,3,14,73,978,9390,4193.339,41400,878.28,1120080,-3215.339
42,8/2021,8,3,11,62,730,7170,642.4,6000,780,156000,87.6
42,9/2021,9,3,,,3379.3,33540,,,,,3379.3
42,10/2021,10,3,7,23,1606.8,16140,3112.26,30030,46.66,650550,-1505.46
42,11/2021,11,3,,,51,510,,,,,51
42,12/2021,12,3,1,8,,,93,930,50,23250,-93
42,2/2022,2,4,14,72,,,611.5,6000,700,140000,-611.5
42,3/2022,3,4,7,23,426.7,4320,2054.1,20400,802.33,475350,-1627.4
42,4/2019,4,1,1,8,872.8,8580,14.74,150,23,3450,858.06
42,4/2022,4,4,9,49,431.7,4340,60,600,26,15600,371.7
42,6/2022,6,4,14,72,,,1524.3,15000,760,380000,-1524.3
42,7/2022,7,4,,,1023.42,10140,,,,,1023.42
42,8/2022,8,4,,,25,240,,,,,25
42,9/2022,9,4,7,23,554.3,5250,1811.2,18000,23,414000,-1256.9
42,10/2022,10,4,,,407.9,3900,,,,,407.9
42,12/2022,12,4,14,72,97.3,900,626.71,6030,49.13,140931.6,-529.41
42,1/2023,1,5,,,212,2040,,,,,212
42,5/2019,5,1,,,568.2,5560,,,,,568.2
42,2/2023,2,5,,,4822,47100,,,,,4822
42,3/2023,3,5,7,32,4051,40060,8627.35,83400,2386.72,2048971.2,-4576.35
42,7/2019,7,1,14,72,,,355.4,3600,580,69600,-355.4
42,8/2019,8,1,1,8,514.1,5280,20.82,210,23,4830,493.28
42,9/2019,9,1,7,23,3225.3,32700,5411.9,54000,19,1026000,-2186.6
420,8/2019,8,1,1,7,35.5,450,35.5,450,16.8,7560,0
421,10/2019,10,1,7,37,,,12.2,150,16.68,2502,-12.2
421,1/2020,1,2,,,299,3750,,,,,299
421,2/2020,2,2,7,37,1995.3,27900,762,10350,28.98,138012,1233.3
421,3/2020,3,2,7,43,222,3120,1394.45,19200,42.28,269640,-1172.45
421,4/2020,4,2,7,37,71,900,71,900,15.68,14112,0
421,7/2020,7,2,7,37,,,27.33,420,15.68,6585.6,-27.33
421,8/2020,8,2,7,43,319,4500,511.115,7200,13.3,95760,-192.115
421,9/2020,9,2,,,80,1140,,,,,80
421,10/2020,10,2,6,18,,,190.02,2700,17.46,39110.4,-190.02
421,11/2020,11,2,1,3,,,63.15,900,16,14400,-63.15
421,12/2020,12,2,7,37,1300,18900,1310.5,19050,57.96,263004,-10.5
421,1/2021,1,3,7,37,2624,37470,2624,37470,62.26,544512,0
421,2/2021,2,3,6,18,2670.8,37050,528,6600,17.14,113124,2142.8
421,3/2021,3,3,7,43,3026.9,41340,4417,61350,91.49,924096,-1390.1
421,4/2021,4,3,7,43,,,491.75,7080,14.35,101598,-491.75
421,5/2021,5,3,16,79,,,11.65,150,18,2700,-11.65
421,3/2022,3,4,7,42,,,249.3,3210,14.28,45838.8,-249.3
421,4/2019,4,1,7,37,,,11.6,150,15.68,2352,-11.6
421,7/2022,7,4,14,76,193,2400,193,2400,20,48000,0
421,12/2022,12,4,17,83,970,12000,970,12000,18.5,222000,0
421,1/2023,1,5,6,18,69.5,900,69.5,900,17.57,15813,0
421,5/2019,5,1,8,48,,,452.7,5850,35.15,103515,-452.7
421,2/2023,2,5,7,29,591,7500,591,7500,17.3,129750,0
421,6/2019,6,1,14,75,133.5,1650,121.3,1500,16,24000,12.2
421,8/2019,8,1,7,37,,,130.5,1800,13.72,24696,-130.5
421,9/2019,9,1,7,37,,,34.821,450,15.68,7056,-34.821
422,11/2019,11,1,7,47,,,73.5,900,33.99,15295.5,-73.5
422,12/2019,12,1,7,37,144,1800,122.5,1500,15.68,23520,21.5
422,1/2020,1,2,7,37,16.5,300,60,750,15.68,1254.4,-43.5
422,2/2020,2,2,16,79,133,2400,161.75,2850,44.68,33804,-28.75
422,3/2020,3,2,16,79,59,750,110.92,1389,51.36,24005.52,-51.92
422,6/2020,6,2,7,37,348,4500,361.86,4650,82.04,78774,-13.86
422,8/2020,8,2,14,75,116,1500,139.33,1800,33.68,30504,-23.33
422,9/2020,9,2,16,79,59,750,59,750,18,13500,0
422,10/2020,10,2,7,22,75,1050,51.01,750,16,12000,23.99
422,11/2020,11,2,1,3,,,35.48,450,26.68,5652,-35.48
422,12/2020,12,2,7,30,384,4794,323.8,4044,63.04,64302.72,60.2
422,1/2021,1,3,16,78,120.4,1500,88.55,1100,56.32,19504,31.85
422,2/2021,2,3,9,58,983.45,15000,48,600,36,10800,935.45
422,3/2021,3,3,7,27,,,983.45,15000,12,180000,-983.45
422,4/2021,4,3,7,37,,,59.65,750,18,13500,-59.65
422,8/2021,8,3,1,1,59,750,35.6,450,40,9000,23.4
422,9/2021,9,3,1,7,356,4500,356,4500,33.66,74580,0
422,10/2021,10,3,7,45,,,11.8,150,19.05,2857.5,-11.8
422,11/2021,11,3,7,34,,,11.3,135,33.54,2322.6,-11.3
422,12/2021,12,3,16,79,20,250,20,250,21.2,5300,0
422,1/2022,1,4,7,34,370,4650,252,3165,72.6,56001,118
422,2/2022,2,4,7,39,,,82.7,1050,40,21000,-82.7
422,3/2022,3,4,7,34,48,600,73.05,900,60,18000,-25.05
422,4/2019,4,1,7,22,,,196.18,3600,9.35,33660,-196.18
422,5/2022,5,4,14,75,,,11.3,150,20,3000,-11.3
422,11/2022,11,4,7,39,13,150,13,150,25,3750,0
422,12/2022,12,4,16,79,6,75,6,75,18.6,1395,0
422,1/2023,1,5,7,34,,,11.25,150,25,3750,-11.25
422,5/2019,5,1,14,74,122.5,1500,61.25,750,16,12000,61.25
422,3/2023,3,5,14,69,48,600,48,600,38,11100,0
422,6/2019,6,1,14,75,,,49,600,15.2,9120,-49
422,8/2019,8,1,,,245,3000,,,,,245
423,8/2021,8,3,7,37,134,1600,134,1600,16.8,26880,0
424,11/2019,11,1,7,37,67,840,66.3,840,31.36,13171.2,0.7
424,12/2019,12,1,7,37,,,16.7,210,15.68,3292.8,-16.7
424,1/2020,1,2,7,37,49.5,630,49.5,630,15.68,9878.4,0
424,2/2020,2,2,,,358.6,4200,,,,,358.6
424,3/2020,3,2,7,37,215.5,2730,215,2730,31.36,42806.4,0.5
424,8/2020,8,2,7,37,,,16.87,210,15.68,3292.8,-16.87
424,10/2020,10,2,7,37,306,3780,645.55,7770,82.32,124303.2,-339.55
424,12/2020,12,2,7,37,65,857,94.05,1189,77.04,20390.56,-29.05
424,3/2021,3,3,7,37,132,1680,132,1680,18,30240,0
424,4/2021,4,3,7,37,66,840,66,840,18,15120,0
424,11/2021,11,3,7,37,34,420,34,420,16.8,7056,0
424,12/2021,12,3,16,79,125,1554,125,1554,36.8,28156.8,0
424,1/2022,1,4,7,37,201.6,2520,114.85,1470,36.8,27552,86.75
424,2/2022,2,4,16,79,62,840,62,840,19.2,16128,0
424,3/2022,3,4,16,79,264,3360,333.4,4200,57.6,80640,-69.4
424,4/2022,4,4,7,37,64,840,64,840,19.2,16128,0
424,5/2022,5,4,14,75,32,420,32,420,18.5,7770,0
424,7/2022,7,4,7,37,201,2520,33.5,420,19.2,8064,167.5
424,9/2022,9,4,7,37,,,67,840,18,15120,-67
424,11/2022,11,4,16,79,,,57.53,714,18.6,13280.4,-57.53
424,12/2022,12,4,16,79,74.5,940,151.95,1906,126.86,37193.6,-77.45
424,5/2019,5,1,14,75,329.5,4200,296.9,3763,77.44,57794.24,32.6
424,2/2023,2,5,16,79,150,1890,150,1890,18.6,35154,0
424,9/2019,9,1,7,37,107,1344,107,1344,15.68,21073.92,0
425,7/2021,7,3,16,79,,,34,420,18,7560,-34
426,11/2019,11,1,7,37,82,1050,65.6,840,47.04,13171.2,16.4
426,12/2019,12,1,7,30,286,3570,202.4,2520,36.68,40630.8,83.6
426,1/2020,1,2,6,19,414.5,5145,414.5,5145,33.2,78408,0
426,2/2020,2,2,16,79,224,2730,152,1890,33.68,31096.8,72
426,3/2020,3,2,7,39,395,5040,467,5880,31.2,90048,-72
426,5/2020,5,2,7,37,197.5,920,197.5,920,31.36,39513.6,0
426,7/2020,7,2,7,37,198,2520,198,2520,31.36,39513.6,0
426,8/2020,8,2,7,37,327,4200,357,4620,46.56,71635.2,-30
426,9/2020,9,2,7,37,200,2520,35,420,15.68,6585.6,165
426,10/2020,10,2,7,37,67,840,250.33,3150,31.36,49392,-183.33
426,2/2021,2,3,,,49,630,,,,,49
426,3/2021,3,3,7,39,262,3360,311,3990,37,75180,-49
426,4/2021,4,3,7,39,295,3780,295,3780,55,68880,0
426,6/2021,6,3,10,59,99,1260,99,1260,18,22680,0
426,12/2021,12,3,1,3,136.8,1710,136.8,1710,21.5,36765,0
426,1/2022,1,4,7,37,202,2520,202,2520,17.6,44352,0
426,2/2022,2,4,7,37,232,2940,232,2940,17.6,51744,0
426,3/2022,3,4,7,37,240,2940,240,2940,17.6,51744,0
426,6/2022,6,4,7,37,33.5,420,33.5,420,19.2,8064,0
426,7/2022,7,4,7,37,66,840,66,840,19.2,16128,0
426,8/2022,8,4,7,37,266,3360,266,3360,19.2,64512,0
426,12/2022,12,4,1,3,62,781,62,781,22.5,17572.5,0
426,9/2019,9,1,7,37,35,420,35,420,16.68,7005.6,0
427,12/2019,12,1,7,37,538,6821,310.5,3881,31.36,60838.4,227.5
427,1/2020,1,2,16,79,765,9865.4,759.12,9789.8,47.04,153504.06,5.88
427,2/2020,2,2,7,45,814,10079,819.88,10154.6,79.86,163437.82,-5.88
427,3/2020,3,2,16,79,,,113.5,1466,47.04,22986.88,-113.5
427,4/2020,4,2,7,37,402,5040,402,5040,15.68,79027.2,0
427,10/2020,10,2,16,79,201,2520,201,2520,15.68,39513.6,0
427,11/2020,11,2,7,37,65,840,65,840,15.68,13171.2,0
427,12/2020,12,2,16,79,190,2418.8,200,2531.8,61.36,41316.78,-10
427,1/2021,1,3,16,79,426,5947.2,460,6367.2,47.9,93453.7,-34
427,2/2021,2,3,16,79,64.6,840,116.5,1470,56,26880,-51.9
427,3/2021,3,3,16,79,402,5040,266.1,3326.4,18,59875.2,135.9
427,4/2021,4,3,16,79,,,75,945,18,17010,-75
427,12/2021,12,3,16,79,386.4,4830,452.4,5670,19.2,108864,-66
427,3/2022,3,4,16,79,156,2016,156,2016,19.2,38707.2,0
427,4/2022,4,4,,,167,2100,,,,,167
427,5/2022,5,4,9,56,,,3.9,10.5,30,900,-3.9
427,12/2022,12,4,16,79,,,100,1260,17.5,22050,-100
427,3/2023,3,5,16,79,150,1890,150,1890,18.6,35154,0
428,2/2020,2,2,,,193.9,2480,,,,,193.9
428,6/2020,6,2,1,4,,,193.9,2480,15.68,38886.4,-193.9
429,11/2022,11,4,7,28,50,626.4,50,626.4,22,13780.8,0
43,11/2019,11,1,11,62,339.3,3600,1897.93,19200,1180,379200,-1558.63
43,12/2019,12,1,,,3378,33000,,,,,3378
43,1/2020,1,2,1,8,1056.9,10410,1590.28,15210,583,284830,-533.38
43,2/2020,2,2,,,1572.3,15810,,,,,1572.3
43,3/2020,3,2,7,23,772.4,7830,4528.1,45000,19,855000,-3755.7
43,5/2020,5,2,11,62,1011,10500,1782.37,18000,1180,342000,-771.37
43,6/2020,6,2,,,2288.4,22920,,,,,2288.4
43,7/2020,7,2,14,72,3115.1,31050,1632.3,16200,17.5,340200,1482.8
43,8/2020,8,2,7,23,2827.5,28290,5265.9,52200,710,1056600,-2438.4
43,9/2020,9,2,,,2526.1,25290,,,,,2526.1
43,10/2020,10,2,6,20,637.2,6570,3820.5,37800,690,869400,-3183.3
43,11/2020,11,2,,,508.2,5100,,,,,508.2
43,12/2020,12,2,1,8,213.1,2100,17.95,180,25,4500,195.15
43,1/2021,1,3,7,23,2129.8,21660,607.8,6000,20,120000,1522
43,2/2021,2,3,14,75,161.9,1620,181.1,1800,25,45000,-19.2
43,3/2021,3,3,9,54,,,2735.5,27600,734,653600,-2735.5
43,4/2021,4,3,,,676.5,6750,,,,,676.5
43,5/2021,5,3,,,188.8,1920,,,,,188.8
43,6/2021,6,3,,,2062.2,20460,,,,,2062.2
43,7/2021,7,3,14,73,5041.7,49770,5303.6,52200,878.28,1326624,-261.9
43,8/2021,8,3,,,1824.1,18090,,,,,1824.1
43,9/2021,9,3,,,43.4,420,,,,,43.4
43,10/2021,10,3,7,23,,,3376,33030,46.66,715530,-3376
43,1/2022,1,4,,,540.1,5250,,,,,540.1
43,2/2022,2,4,6,19,1898.9,18392,3739.8,36300,1547.26,871952,-1840.9
43,3/2022,3,4,7,23,6292.7,62550,6409.7,62400,802.33,1428624,-117
43,4/2022,4,4,,,851.91,8460,,,,,851.91
43,6/2022,6,4,14,72,3606.2,35190,3693.2,36000,760,912000,-87
43,7/2022,7,4,,,2640.7,25470,,,,,2640.7
43,8/2022,8,4,,,3522.1,35010,,,,,3522.1
43,9/2022,9,4,7,23,531.9,5160,6122.78,60000,828,1414500,-5590.88
43,12/2022,12,4,14,72,2511.8,24090,3068.5,29520,19.13,688955.47,-556.7
43,1/2023,1,5,,,705.9,6960,,,,,705.9
43,2/2023,2,5,,,355.4,3570,,,,,355.4
43,3/2023,3,5,7,32,1984.4,19470,3518.661,34200,2386.72,876432,-1534.261
43,7/2019,7,1,14,72,452.8,4830,1531.4,15000,580,290000,-1078.6
43,8/2019,8,1,,,2429.3,24720,,,,,2429.3
43,9/2019,9,1,7,23,1457,14850,2959.6,30000,19,570000,-1502.6
430,11/2022,11,4,7,28,125,1618.2,125,1618.2,22,35600.4,0
431,12/2019,12,1,7,30,100,1260,100,1260,21,26460,0
432,10/2020,10,2,7,22,37.5,375,37.5,375,20,7500,0
432,10/2021,10,3,7,28,146,1500,146,1500,22,33000,0
432,5/2022,5,4,7,44,23,225,23,225,23,5175,0
433,7/2020,7,2,6,21,84,840,84,840,19,15960,0
433,10/2020,10,2,7,22,51,525,51,525,20,10500,0
433,11/2020,11,2,6,21,59,630,59,630,19,11970,0
433,1/2021,1,3,1,1,300,3150,300,3150,19.6,61740,0
433,2/2021,2,3,1,1,155,1575,155,1575,21.5,33862.5,0
433,3/2021,3,3,14,76,118,1260,118,1260,23,28980,0
434,7/2019,7,1,11,61,865,9000,865,9000,18.84,169560,0
435,12/2019,12,1,11,61,949.6,9600,949.6,9600,20.4,195840,0
436,10/2020,10,2,7,37,350,3600,28,300,19.6,5880,322
436,11/2020,11,2,1,3,,,322,3300,20.64,68112,-322
437,4/2020,4,2,7,37,148,1500,148,1500,39.2,29400,0
437,9/2021,9,3,1,7,124,1200,124,1200,22,26400,0
437,12/2021,12,3,7,34,,,5,51,22.03,1123.53,-5
437,1/2022,1,4,1,7,150,1500,150,1500,23,34500,0
438,11/2019,11,1,6,14,,,77.5,750,20,15000,-77.5
438,12/2019,12,1,7,26,,,2,21,25,525,-2
438,2/2020,2,2,7,30,,,15.203,150,20,3000,-15.203
