ITEM ID,TIME ID,TIME_M ID,TIME_Y ID,STATE ID,PARTY ID,FABRIC KGS,FABRIC MTRS,SOLD KGS,SOLD MTRS,RATE,AMOUNT
176,32,8,3,4,11,,,178,955,65,65675
176,6,6,1,7,37,,,20,0,0,0
176,7,7,1,7,23,,,395,971,43534.3,115289.9
176,8,8,1,4,11,,,133.4,392,64,23544
176,9,9,1,7,37,,,206.5,515,93,58033.8
178,25,1,3,16,79,,,63.36,603.2,34.65,20900.88
178,31,7,3,16,79,,,208,380,74,74256
178,34,10,3,16,79,,,28,54,37,10397
178,36,12,3,16,79,,,104.25,1144,36.7,41984.8
178,38,2,4,16,79,,,24.6,270.2,73.4,9916.34
179,25,1,3,14,76,,,3.45,30,30,900
179,32,8,3,1,8,,,17.05,150,35,5250
179,33,9,3,1,8,,,120.55,1050,64,33600
179,45,9,4,1,8,,,34,300,30,9000
18,20,8,2,1,6,,,118.55,900,34,30600
18,24,12,2,9,49,,,237.68,1800,32,57600
180,10,10,1,1,4,,,62.45,600,31,18600
180,23,11,2,1,8,,,62.765,600,32,19200
181,5,5,1,1,4,,,60.7,600,31,18600
181,7,7,1,1,3,,,303.6,3000,31,93000
181,8,8,1,1,4,,,31,300,31,9300
181,9,9,1,1,3,,,243.9,2400,31,74400
182,38,2,4,7,41,,,985.02,9750,455,320420
182,4,4,1,1,8,,,891.3,9300,357,281400
182,41,5,4,6,19,,,928.12,9120,363,288600
182,44,8,4,14,76,,,1418.25,13950,334,458250
182,46,10,4,1,8,,,347.8,3510,135,111420
182,48,12,4,1,4,,,300.95,3000,95,94200
183,17,5,2,14,76,,,28.38,180,45,8100
183,25,1,3,14,74,,,28.76,200,180,12000
183,26,2,3,14,74,,,14.38,100,60,6000
183,28,4,3,14,74,,,64.71,450,120,27000
183,35,11,3,1,8,,,9.46,60,45,2700
183,38,2,4,3,10,,,70.95,450,40,18000
183,43,7,4,7,28,,,23.65,150,50,7500
183,45,9,4,1,8,,,14.1,90,45,4050
183,47,11,4,1,8,,,35.95,250,105,14400
183,48,12,4,14,69,,,22.49,150,110,8100
183,49,1,5,1,8,,,43.07,270,90,12150
183,5,5,1,1,3,,,1,30,45,1350
183,6,6,1,3,10,,,70.95,450,34,15300
184,15,3,2,7,22,,,52.69,420,30,15360
184,21,9,2,5,13,,,268.98,2250,87,65250
184,22,10,2,14,75,,,57,450,30,16470
184,32,8,3,7,30,,,98.5,900,33,37158
184,39,3,4,1,3,,,32.3,300,38,11400
184,40,4,4,1,4,,,58.03,450,40,18000
184,41,5,4,6,19,,,220.46,1800,35,63000
184,45,9,4,6,19,,,183.85,1530,111,54000
184,5,5,1,6,15,,,55.9,450,31,13950
185,41,5,4,1,8,,,16.2,120,40,4800
185,42,6,4,6,19,,,60.2,450,38,17100
185,45,9,4,1,3,,,4,30,45,1350
185,50,2,5,7,27,,,186.56,1350,38,51300
186,12,12,1,16,79,,,73.3,500,30,14445
186,13,1,2,16,79,,,84.18,600,60,24615
186,14,2,2,16,79,,,142.65,1000,120,37860
186,15,3,2,16,79,,,2,25,30,1140
186,22,10,2,14,75,,,350.75,2500,75,112500
186,24,12,2,14,75,,,184.65,1296,77,59208
186,27,3,3,16,79,,,14,100,32,4800
186,28,4,3,16,79,,,14.5,100,32,3552
186,36,12,3,16,79,,,14.5,100,32,2400
187,4,4,1,7,37,,,75.528,480,29,26100
188,11,11,1,7,37,,,137.1,638,29,38280
188,12,12,1,1,1,,,124.2,600,62,37200
188,14,2,2,7,37,,,178.8,872,29,47560
188,15,3,2,7,37,,,36.9,200,29,11020
188,17,5,2,14,76,,,206.2,1006,64,12800
188,19,7,2,14,76,,,61.8,300,64,19200
188,20,8,2,14,76,,,229.8,1200,190,75600
188,21,9,2,14,76,,,20.1,100,64,6400
188,22,10,2,14,76,,,345,1700,122,100400
188,23,11,2,14,76,,,129.2,617,128,38400
188,24,12,2,16,79,,,114.5,516,96,33504
188,25,1,3,7,37,,,390.7,1822,93.5,109970
188,26,2,3,14,76,,,63.4,300,64,19200
188,28,4,3,14,76,,,74.3,400,64,25600
188,30,6,3,14,76,,,62.9,302,64,19200
188,31,7,3,16,79,,,203.3,965,192,61888
188,32,8,3,7,37,,,22.7,100,30,6000
188,33,9,3,5,12,,,765.4,3990,160,244608
188,34,10,3,14,76,,,101.6,520,128,33280
188,35,11,3,9,54,,,515.1,2643,67,153600
188,36,12,3,14,76,,,154.5,797,160,49088
188,37,1,4,14,76,,,88.4,393,64,24960
188,39,3,4,14,76,,,146.3,701,128,44800
188,40,4,4,1,7,,,120.3,600,66,39600
188,41,5,4,14,76,,,101.4,507,98,33262
188,44,8,4,1,3,,,298.2,1507,64,96000
188,45,9,4,7,37,,,1.2,5,80,400
188,48,12,4,17,81,,,45.2,225,102,15696
188,49,1,5,1,3,,,122,600,64,38400
188,9,9,1,7,37,,,76.5,350,58,20300
189,40,4,4,1,6,,,58,300,75,22500
189,45,9,4,4,11,,,108.1,600,23,41400
19,10,10,1,17,82,,,184.5,1350,68,45900
19,11,11,1,17,81,,,249.15,1800,68,61200
19,14,2,2,17,82,,,185.4,1350,65,43200
19,15,3,2,17,82,,,62.3,450,34,15300
19,18,6,2,17,81,,,613.8,4500,35,157500
19,19,7,2,17,82,,,62.35,450,35,15750
19,20,8,2,17,82,,,185.97,1350,70,47250
19,21,9,2,3,10,,,123.75,900,80,36000
19,22,10,2,17,81,,,622.83,4517,68,153578
19,26,2,3,17,81,,,301.4,2250,35,78750
19,28,4,3,11,62,,,66.54,480,76,17400
19,30,6,3,17,82,,,63.4,450,36,16200
19,31,7,3,17,81,,,600.89,4500,70,157500
19,34,10,3,6,15,,,1086.08,7770,139,272490
19,37,1,4,17,81,,,309.46,2250,35,78750
19,39,3,4,1,3,,,4.12,30,40,1200
19,4,4,1,17,81,,,242.7,1800,68,61200
19,42,6,4,7,38,,,738.94,5400,142,189900
19,44,8,4,17,81,,,307.68,2250,34,76500
19,47,11,4,17,82,,,121.6,900,68,30600
19,48,12,4,17,81,,,304.15,2250,33,74250
19,49,1,5,17,82,,,120.7,900,68,30600
19,51,3,5,17,82,,,608.7,4500,67,150750
19,6,6,1,17,82,,,429.1,3150,136,107100
190,36,12,3,14,68,,,1961.67,29850,402,608850
190,37,1,4,14,76,,,507.83,7650,123,154350
190,38,2,4,1,8,,,1600.33,24300,238,486000
190,39,3,4,16,78,,,1286.68,19680,233,400530
190,40,4,4,11,62,,,597.68,9000,132,196200
190,48,12,4,14,68,,,423.4,6300,130,134100
190,49,1,5,1,8,,,551.6,8400,120,165000
190,50,2,5,16,78,,,1098.17,16650,237,327150
190,51,3,5,14,68,,,470.58,7200,130,144720
190,7,7,1,1,4,,,784,12000,184,234300
191,13,1,2,9,49,,,51,900,15,13500
191,6,6,1,9,49,,,51,900,15,13500
192,51,3,5,6,21,,,49,900,17.5,15750
193,27,3,3,14,68,,,198.01,5040,11.5,57960
194,27,3,3,14,68,,,428.145,12000,24,144000
194,29,5,3,14,69,,,1067.485,30000,12,360000
194,30,6,3,14,69,,,255,7200,12,86400
195,23,11,2,7,26,,,950.49,26400,76.5,287400
195,49,1,5,10,59,,,46.75,1200,13,15600
195,50,2,5,16,79,,,1045.37,27600,45.55,306600
195,51,3,5,14,68,,,534.88,13920,34.5,160080
196,4,4,1,5,13,,,345.6,9000,20,90000
196,46,10,4,9,53,,,222.16,6000,21.6,64800
196,48,12,4,5,13,,,681.26,18000,42,189000
196,49,1,5,5,13,,,1231.2,33000,64.2,353700
196,50,2,5,5,12,,,441.88,12000,21.6,129600
197,11,11,1,12,63,,,61.7,900,18,16200
197,51,3,5,1,8,,,100.5,1500,19,28500
198,11,11,1,9,54,,,120.5,1800,20,36000
198,13,1,2,9,49,,,189.1,2700,60,54000
198,14,2,2,9,49,,,122,1800,20,36000
198,18,6,2,9,49,,,60,900,20,18000
198,21,9,2,9,49,,,60,900,20,18000
198,22,10,2,9,49,,,120.9,1800,20,36000
198,25,1,3,9,49,,,126,1800,20,36000
198,27,3,3,9,54,,,62.3,900,20,18000
198,30,6,3,9,49,,,60,900,20,18000
198,31,7,3,9,49,,,119.1,1800,20,36000
198,32,8,3,7,37,,,488,7200,19.17,165628.8
198,33,9,3,9,49,,,122.2,1800,20,36000
198,36,12,3,9,53,,,193.17,2760,61,56100
198,37,1,4,9,49,,,193.76,2700,40,54000
198,38,2,4,9,49,,,187.1,2700,40,54000
198,39,3,4,9,49,,,184.9,2700,40,54000
198,4,4,1,9,49,,,179.7,2700,20,54000
198,40,4,4,9,49,,,64.6,900,20,18000
198,41,5,4,9,49,,,64.3,900,20,18000
198,49,1,5,9,49,,,124.5,1800,21,37800
198,5,5,1,9,49,,,121.7,1800,20,36000
198,8,8,1,9,49,,,181,2700,40,54000
198,9,9,1,9,49,,,118.8,1800,20,36000
199,41,5,4,6,19,,,2.4,30,24,720
199,44,8,4,6,19,,,58.58,750,24,18000
199,46,10,4,6,19,,,57.7,750,24,18000
2,35,11,3,7,37,,,60,60,150,9000
2,5,5,1,7,37,,,200,0,150,30000
200,10,10,1,6,20,,,43.6,600,25,15000
200,12,12,1,5,12,,,88,1200,23,27600
200,13,1,2,6,20,,,24.2,330,51,8280
200,14,2,2,17,81,,,247.6,3360,73,79500
200,15,3,2,17,81,,,222.1,3000,23,69000
200,17,5,2,6,20,,,116.4,1590,48,37470
200,19,7,2,6,20,,,243.23,3300,123,78000
200,20,8,2,6,20,,,119.04,1590,48,36750
200,21,9,2,6,20,,,276.79,3690,96,86970
200,22,10,2,11,61,,,111.6,1500,23,34500
200,23,11,2,17,81,,,307.15,4140,46,95220
200,24,12,2,6,20,,,229.12,3150,98,74250
200,31,7,3,6,20,,,206.06,2670,75,66750
200,36,12,3,5,12,,,374.48,4890,38,108570
200,40,4,4,5,12,,,88.08,1140,13,14820
200,41,5,4,1,5,,,146.26,1920,76,48120
200,42,6,4,7,27,,,442.52,6090,96,139500
200,43,7,4,9,49,,,161.48,2100,51,53100
200,44,8,4,6,19,,,111.68,1500,25,37500
200,45,9,4,1,3,,,260.27,3450,102,87900
200,48,12,4,9,49,,,115.14,1500,25,37500
200,49,1,5,5,12,,,257.2,3300,97.13,79597.5
200,50,2,5,9,49,,,154.1,2100,73,50700
200,51,3,5,9,49,,,115.8,1500,24,36000
200,8,8,1,6,20,,,250.2,3510,72,82350
201,13,1,2,17,81,,,59.3,900,18,16200
201,23,11,2,17,81,,,58.5,900,18,16200
201,24,12,2,17,81,,,51.8,900,18,16200
201,31,7,3,17,81,,,58.5,900,20,18000
201,32,8,3,9,49,,,61.9,960,34.67,18000.36
201,43,7,4,6,19,,,215.96,3600,41,73800
201,44,8,4,17,81,,,165.1,2700,21,56700
201,45,9,4,17,81,,,278.89,4500,21,94500
201,47,11,4,17,81,,,55.2,900,21,18900
201,48,12,4,17,81,,,110.7,1800,21,37800
201,49,1,5,17,81,,,386.76,6300,63,132300
201,50,2,5,17,81,,,104.88,1800,21,37800
202,10,10,1,1,5,,,119.44,1860,36,33480
202,18,6,2,5,12,,,355.3,5400,34,91800
202,19,7,2,5,13,,,346.62,5400,34,91800
202,20,8,2,5,13,,,233.1,3600,34,61200
202,23,11,2,5,13,,,231.2,3600,34,61200
202,24,12,2,5,13,,,579.7,9000,68,153000
202,25,1,3,5,13,,,234.4,3600,34,61200
202,30,6,3,5,13,,,235.26,3600,34,61200
202,9,9,1,7,27,,,1545.5,23400,52,398700
203,11,11,1,5,12,,,395.1,5400,33,89100
203,13,1,2,5,12,,,517.85,7200,32,115200
203,5,5,1,5,12,,,531.4,7200,68,122400
203,50,2,5,7,38,,,646.32,9000,38,171000
203,8,8,1,9,53,,,263.2,3600,34,61200
204,21,9,2,9,49,,,55.8,600,28,16800
204,29,5,3,7,27,,,542.73,6000,26,156000
204,30,6,3,7,27,,,272.5,3000,26,78000
204,38,2,4,7,37,,,27.9,300,20,9000
204,40,4,4,9,49,,,53.4,600,30,18000
204,43,7,4,9,49,,,55.7,600,30,18000
205,23,11,2,6,19,,,109.9,1200,26,31200
205,41,5,4,6,19,,,169.6,1800,30,54000
205,5,5,1,7,28,,,27.6,300,34.5,10350
206,33,9,3,1,8,,,57.2,450,40,18000
206,36,12,3,1,8,,,55.8,450,40,18000
207,10,10,1,7,37,,,2277.04,9440,99,727965
207,11,11,1,7,37,,,1569.06,6400,73.5,480510
207,12,12,1,7,37,,,366.04,1444,120,113112
207,13,1,2,7,37,,,832.94,3367,223,237480
207,14,2,2,7,45,,,1102.2,4500,210.64,282364
207,21,9,2,7,27,,,690.6,2881,149,220032
207,22,10,2,9,49,,,298.8,1250,72,90000
207,23,11,2,7,37,,,247.4,1026,50,79872
207,24,12,2,7,37,,,1231.7,5100,145,358425
207,25,1,3,7,43,,,1056.4,4400,116,318000
207,26,2,3,7,37,,,2108.75,8735,198,652800
207,27,3,3,7,37,,,24.2,100,27.5,7672.5
207,35,11,3,11,62,,,308.2,1200,52,88800
207,36,12,3,7,43,,,595.2,2440,110.4,198288
207,37,1,4,9,53,,,1698,7120,222,543360
207,38,2,4,9,53,,,1772.3,7500,206,571200
207,47,11,4,7,37,,,431.2,1800,84,151200
207,48,12,4,7,37,,,1186.5,4900,175,384000
207,5,5,1,7,37,,,75.78,300,24,21600
207,6,6,1,7,37,,,167.6,670,147,45090
207,7,7,1,7,37,,,257.86,1010,119.33,71038.8
207,8,8,1,6,17,,,377.05,1550,250,115740
207,9,9,1,7,37,,,1750.54,7232,159.5,523020
208,46,10,4,14,69,,,48,600,30,16200
209,10,10,1,9,57,,,397.26,4800,59,84000
209,11,11,1,6,20,,,12.47,150,25,3750
209,12,12,1,6,20,,,109.5,1350,100,33750
209,17,5,2,14,74,,,76.8,900,50,22500
209,18,6,2,5,12,,,249.49,3000,53,53250
209,19,7,2,6,20,,,24.9,300,25,7500
209,24,12,2,1,1,,,369.14,4200,90,88200
209,25,1,3,7,38,,,546.52,6300,155,132900
209,30,6,3,1,8,,,806.18,9450,192,222600
209,35,11,3,1,7,,,50,600,26,15600
209,39,3,4,1,1,,,278.42,3300,121,78150
209,40,4,4,7,44,,,192.5,2310,46,53130
209,41,5,4,6,18,,,112.1,1350,78,35100
209,42,6,4,7,38,,,300,3600,65,75000
209,43,7,4,1,8,,,50,600,23,13800
209,44,8,4,1,1,,,12.5,150,26,3900
209,45,9,4,6,18,,,149.53,1800,52,46800
209,47,11,4,6,18,,,54.96,660,52,17160
209,5,5,1,14,74,,,1381.14,16800,118,306000
21,50,2,5,14,75,,,106,1200,25,30000
210,18,6,2,1,8,,,488.88,5515,163,121375
210,19,7,2,9,57,,,242.05,2730,157,70140
210,20,8,2,9,54,,,296.96,3300,128,84900
210,21,9,2,9,55,,,230.42,2580,181,64320
210,22,10,2,14,74,,,189.69,2130,121,51570
210,23,11,2,7,37,,,164.44,1860,120,44640
210,24,12,2,6,20,,,402.43,4560,119,102000
210,25,1,3,5,13,,,398.8,4560,64,91440
210,26,2,3,9,55,,,156.97,1740,155,43710
210,27,3,3,14,69,,,313.39,3600,183,92370
210,32,8,3,9,53,,,261.32,3000,48,72000
210,38,2,4,14,69,,,178.25,2100,130,54150
210,39,3,4,7,37,,,477.37,5520,182,135000
210,41,5,4,2,9,,,280.4,3150,156,81900
210,43,7,4,6,15,,,133.44,1500,78,39000
210,44,8,4,1,3,,,56.02,630,81,16860
210,45,9,4,14,66,,,1261.13,14520,192,403680
210,48,12,4,7,37,,,245.62,2820,107,73710
210,49,1,5,6,20,,,193.36,2250,120,49800
210,5,5,1,7,37,,,68.4,830,75,21250
210,50,2,5,6,20,,,226.76,2610,134,69720
210,51,3,5,14,76,,,279.93,3210,186,85080
210,6,6,1,9,54,,,141.92,1590,122,38570
211,38,2,4,12,64,,,76.95,900,138,24900
211,39,3,4,9,53,,,262.68,3000,42,63000
211,45,9,4,14,68,,,124.44,1500,21,31500
211,48,12,4,7,38,,,125.85,1500,41,30001
212,12,12,1,6,18,,,29,300,28,8400
212,14,2,2,6,18,,,107.562,1200,28,33600
212,17,5,2,6,18,,,52.311,600,28,16800
212,19,7,2,6,18,,,50.4,600,28,16800
212,21,9,2,6,18,,,55.86,600,28,16800
212,25,1,3,6,18,,,55.86,600,28,16800
212,26,2,3,6,18,,,58.4,600,28,16800
212,27,3,3,6,18,,,41.285,450,28,12600
212,30,6,3,6,18,,,58,600,28,16800
212,4,4,1,6,18,,,69.85,750,29,21750
212,6,6,1,6,18,,,55.86,600,29,17400
212,9,9,1,6,18,,,27.93,300,28,8400
213,13,1,2,7,37,,,6.06,60,24,1728
213,14,2,2,14,69,,,55.89,540,49,13440
213,15,3,2,7,37,,,78.6,990,0,0
213,17,5,2,9,51,,,102.8,1020,23,27600
213,21,9,2,6,17,,,15.5,150,28,4200
213,23,11,2,7,38,,,243.04,2400,48,57600
213,24,12,2,7,37,,,254.76,2520,47,70800
213,25,1,3,5,13,,,150.52,1500,48,36000
213,26,2,3,9,49,,,30.51,300,24,8640
213,27,3,3,7,37,,,64.92,660,28,22176
213,28,4,3,5,13,,,60.3,600,28,16800
213,30,6,3,7,38,,,303.59,3000,60,90000
213,38,2,4,9,53,,,298.67,3000,44,79200
213,39,3,4,6,18,,,175.94,1770,87,53760
213,41,5,4,6,18,,,76.26,750,64,23550
213,44,8,4,17,81,,,61.2,600,30,21600
213,47,11,4,1,1,,,11.78,120,33,3960
213,48,12,4,1,1,,,316.98,3060,79,84780
213,49,1,5,6,18,,,31.1,300,31,9300
213,50,2,5,1,1,,,69.04,660,64,20580
214,10,10,1,14,76,,,114.7,960,60,34560
214,11,11,1,14,66,,,241.85,2010,146,65580
214,12,12,1,7,37,,,102.85,900,85,31545
214,13,1,2,7,37,,,204.51,1680,124,39480
214,14,2,2,7,37,,,207.9,1810,86,59475
214,17,5,2,7,27,,,358.15,3000,32,96000
214,18,6,2,7,37,,,165.545,1380,98,41135
214,21,9,2,9,49,,,73.436,600,24,21600
214,22,10,2,9,56,,,372.76,3120,112,115260
214,25,1,3,7,37,,,36.71,300,48,10800
214,27,3,3,7,37,,,249.403,2100,76,78975
214,28,4,3,7,37,,,50.428,420,64,16200
214,29,5,3,7,27,,,1093.52,9120,60,293040
214,32,8,3,9,49,,,484.468,4080,91,158640
214,33,9,3,5,12,,,294.1,2460,161,94680
214,34,10,3,11,62,,,367.475,3000,56,126000
214,35,11,3,5,12,,,396.13,3300,60,128250
214,36,12,3,16,79,,,57.36,480,32,23040
214,38,2,4,7,37,,,71.7,600,26,23400
214,39,3,4,6,18,,,113.986,960,122,38280
214,4,4,1,7,37,,,212.84,1740,95,61760
214,43,7,4,6,18,,,35.85,300,39,11700
214,47,11,4,6,18,,,36,300,39,11700
214,48,12,4,14,76,,,7.2,60,30,2250
214,49,1,5,6,18,,,37.6,300,39,11700
214,5,5,1,7,37,,,297.25,2600,170,95370
214,50,2,5,16,79,,,28.8,240,32,11520
214,51,3,5,16,79,,,28.8,240,32,11520
214,6,6,1,7,37,,,221.15,1860,93,61875
214,7,7,1,7,37,,,117.3,960,48,35280
214,8,8,1,7,40,,,172.59,1452,136,51675
214,9,9,1,7,37,,,7.2,60,24,1080
215,12,12,1,7,43,,,135.2,960,24,42168
215,17,5,2,7,37,,,18.1,150,0,0
215,23,11,2,7,43,,,67.2,480,26,22838.4
215,25,1,3,7,43,,,135.45,960,26,45676.8
215,38,2,4,9,58,,,26.1,180,26,3744
215,39,3,4,9,51,,,426.934,3000,25,130000
215,4,4,1,7,43,,,83.9,600,22,24156
215,7,7,1,7,37,,,52,350,25,17500
216,18,6,2,7,37,,,792.68,4600,121,226716
216,19,7,2,7,37,,,216.62,1250,48,60000
216,20,8,2,7,43,,,1311.42,7430,124,387426
216,21,9,2,9,49,,,52.8,300,24,14400
216,22,10,2,9,49,,,398.52,2300,120,109000
216,23,11,2,7,43,,,260.9,1500,104,78228
216,24,12,2,7,37,,,192.3,1100,77,53100
216,25,1,3,7,43,,,482.5,2800,74,150120
216,26,2,3,7,37,,,622.38,3600,174,175752
216,27,3,3,7,43,,,1299.4,7600,295.5,422049
216,28,4,3,14,74,,,256.4,1500,152,75600
216,29,5,3,1,5,,,2173.58,12600,54,680400
216,4,4,1,7,37,,,230.8,1475,96,65075
216,45,9,4,1,8,,,154.2,900,80,48000
216,46,10,4,1,8,,,361.3,2100,98,102000
216,47,11,4,7,37,,,154.3,900,56,50400
216,48,12,4,17,81,,,108.43,630,115,35280
216,5,5,1,7,37,,,36,232,48,12480
216,51,3,5,17,81,,,260.36,1500,112,85200
216,6,6,1,1,5,,,1017.17,6219,132,319950
217,18,6,2,9,49,,,713,3600,98,216900
217,24,12,2,7,43,,,242.1,1200,26,76128
217,25,1,3,7,37,,,613.18,3050,98,188424
217,26,2,3,7,37,,,850.6,4300,123,260314
217,33,9,3,5,12,,,256.9,1200,60,94680
217,34,10,3,7,43,,,127.2,600,28,40992
217,35,11,3,9,58,,,60.7,300,26,9984
217,36,12,3,7,43,,,359.3,1700,52,106080
217,37,1,4,7,42,,,970,4600,104,290160
217,43,7,4,7,42,,,317.7,1700,56,116480
217,44,8,4,7,37,,,633.8,3300,82,218640
217,45,9,4,7,42,,,1200.8,6300,110,421224
217,46,10,4,7,42,,,598.2,3100,55,204472
217,47,11,4,7,37,,,343.1,1800,112,125832
218,25,1,3,7,37,,,174.67,1676.1,89,49173
219,32,8,3,6,15,,,41.2,120,185,22200
219,38,2,4,6,15,,,41.2,120,190,22800
220,37,1,4,6,15,,,525.4,5250,230,160050
220,4,4,1,1,4,,,482.55,4800,322,198750
220,40,4,4,6,16,,,362.05,3600,307,149640
220,41,5,4,16,78,,,510.95,5130,532,216210
220,5,5,1,1,3,,,689.28,6810,452,276750
220,51,3,5,6,15,,,610.17,6090,576,267720
220,6,6,1,1,8,,,834,8250,556,348750
221,11,11,1,14,71,,,51,450,49,22050
221,12,12,1,6,18,,,201.68,1770,142,83070
221,19,7,2,14,71,,,49.34,450,50,22500
221,21,9,2,14,68,,,164.89,1470,98,71460
221,22,10,2,6,18,,,16.1,150,47,7050
221,23,11,2,14,71,,,50.16,450,50,22500
221,33,9,3,14,71,,,50.72,450,50,22500
221,34,10,3,14,68,,,116.2,1020,48,48960
221,35,11,3,6,18,,,49.78,450,49,22050
221,38,2,4,6,19,,,48.77,450,44,19800
221,39,3,4,6,18,,,83.16,750,99,37200
221,4,4,1,6,18,,,70.32,630,96,30510
221,41,5,4,6,19,,,50.05,450,92,20100
221,42,6,4,1,7,,,50.08,450,50,22500
221,43,7,4,6,19,,,66.69,600,42,25200
221,44,8,4,14,71,,,50.5,450,50,22500
221,45,9,4,6,19,,,99.26,900,42,37800
221,47,11,4,14,71,,,123.87,1110,100,55500
221,49,1,5,1,7,,,49.74,450,50,22500
221,5,5,1,1,3,,,3.6,30,65,1950
221,50,2,5,17,81,,,99.48,900,100,45000
221,51,3,5,6,18,,,33.78,300,50,15000
221,7,7,1,1,7,,,50.9,450,48,21600
221,8,8,1,17,82,,,68.96,600,44,26400
221,9,9,1,6,18,,,17,150,47,7050
222,10,10,1,6,15,,,90.9,1350,39,25650
222,11,11,1,6,15,,,361,5400,39,110700
222,12,12,1,6,15,,,147.6,2100,43,39900
222,13,1,2,6,15,,,350.8,5100,79,96000
222,14,2,2,6,15,,,357.38,5130,138,103980
222,17,5,2,9,54,,,56.22,900,26,23400
222,18,6,2,2,9,,,111.74,1800,26,46800
222,19,7,2,6,15,,,60.8,900,18,16200
222,21,9,2,6,15,,,112.16,1800,41,36900
222,38,2,4,9,49,,,846.38,11700,208,263700
222,4,4,1,10,60,,,133.1,1920,66,39900
222,40,4,4,14,68,,,711.36,10200,97,237900
222,42,6,4,6,15,,,163.93,2250,64,49050
222,48,12,4,14,68,,,246.6,3600,101,90900
222,9,9,1,17,81,,,235.5,3600,42,75600
223,21,9,2,6,17,,,65,750,26,19500
223,30,6,3,17,81,,,11.65,150,30,4500
223,31,7,3,17,81,,,52.1,600,30,18000
223,38,2,4,9,49,,,63.03,750,25,18750
223,39,3,4,9,49,,,187.16,2250,85,63750
223,40,4,4,6,19,,,243.35,3000,60,90000
223,41,5,4,17,81,,,118.3,1500,30,45000
223,42,6,4,1,3,,,308.3,3750,86,109500
224,36,12,3,6,21,,,51.48,600,35,21000
224,38,2,4,1,7,,,50.6,600,35,21000
224,43,7,4,1,8,,,76.76,900,60,27000
224,46,10,4,14,74,,,43.6,510,56,13500
224,49,1,5,6,21,,,25.9,300,35,10500
225,40,4,4,6,19,,,489.1,6000,52,156000
225,41,5,4,2,9,,,122.3,1500,33,49500
225,42,6,4,2,9,,,59.58,750,33,24750
225,43,7,4,7,37,,,23.8,300,30,9000
225,44,8,4,1,3,,,23.72,300,31,9300
225,50,2,5,1,3,,,11.95,150,31,4650
225,51,3,5,6,21,,,23.7,300,35,10500
226,19,7,2,14,71,,,41.09,360,30,10800
226,20,8,2,7,28,,,3.6,30,45,1350
226,24,12,2,7,28,,,45.26,390,75,12150
226,25,1,3,7,28,,,3.6,30,45,1350
226,30,6,3,7,28,,,3.6,30,47,1410
226,36,12,3,7,28,,,3.6,30,47,1410
226,4,4,1,7,28,,,3.6,30,45,1350
226,40,4,4,7,28,,,3.43,30,48,1440
226,42,6,4,7,24,,,123.62,1080,28,30240
226,45,9,4,7,28,,,3.5,30,48,1440
226,47,11,4,7,28,,,3.5,30,48,1440
226,51,3,5,9,49,,,40.81,360,30,10800
227,10,10,1,14,76,,,371.3,2790,226,88350
227,11,11,1,7,26,,,819.9,6330,161.6,185310
227,12,12,1,11,61,,,463.7,3450,183,104250
227,17,5,2,1,7,,,194.64,1470,160,43350
227,21,9,2,1,8,,,449.81,3390,358,106710
227,22,10,2,11,61,,,1172.52,8790,201,284040
227,23,11,2,7,28,,,1046.09,7800,233.35,246705
227,28,4,3,6,15,,,288.782,2100,161,65700
227,34,10,3,14,72,,,120.8,900,67,29400
227,35,11,3,16,78,,,643.82,4770,222,151950
227,36,12,3,6,15,,,478.82,3600,152,112500
227,37,1,4,14,69,,,406.82,3030,193,91740
227,4,4,1,6,15,,,330.2,2430,199,64890
227,45,9,4,14,75,,,646.67,4860,307,162960
227,49,1,5,6,15,,,677.2,5040,335,168120
227,50,2,5,9,55,,,133.68,990,178,33840
227,9,9,1,14,72,,,268,1980,263.25,64207.5
228,20,8,2,17,82,,,99.78,2050,13,26650
23,50,2,5,14,75,,,210.2,2400,25,60000
232,20,8,2,17,82,,,51,1050,13,13650
233,12,12,1,9,52,,,574.43,8250,60,165000
233,13,1,2,14,76,,,2310.789,33000,80,660000
233,20,8,2,7,22,,,105.28,1500,22,33000
233,21,9,2,9,58,,,1623.091,23250,110,511500
233,22,10,2,9,58,,,529.679,7500,44,165000
233,27,3,3,9,52,,,232.388,3350,110,73700
233,29,5,3,9,52,,,54.15,750,22,16500
235,21,9,2,7,25,,,2,0,747.6,1495.2
235,22,10,2,7,34,,,0.72,0,550,396
235,26,2,3,9,58,,,7,0,700,4900
235,32,8,3,14,73,,,21.48,0,500,3300
235,40,4,4,11,62,,,0,7,0,0
236,31,7,3,7,34,,,4.7,871,466,2190.2
236,34,10,3,11,62,,,1,187,428.6,428.6
237,31,7,3,14,76,,,0,0,600000,600000
238,26,2,3,17,81,,,2273.539,36000,30,540000
238,27,3,3,17,82,,,560.844,9000,32,144000
238,28,4,3,17,82,,,110.29,1800,16,28800
239,10,10,1,17,82,,,281.936,4500,14,63000
239,13,1,2,17,82,,,341.3,5400,28,75600
239,15,3,2,17,83,,,619.48,9900,42.5,139050
239,17,5,2,17,82,,,2271.21,36000,14,504000
24,11,11,1,9,49,,,461.5,1860,57,106020
24,14,2,2,9,54,,,419.7,1680,38,95760
24,15,3,2,9,49,,,122.64,480,19,27360
24,18,6,2,14,74,,,31.66,120,90,10800
