ITEM ID,TIME ID,TIME M ID,TIME Y ID,STATE ID,PARTY ID,FABRIC KGS,FABRIC MTRS,SOLD KGS,SOLD MTRS,RATE,AMOUNT
118,36,12,3,14,69,1151.1,21780,380,7200,14,100800
118,7,7,1,16,80,87,1710,87,1710,12.4,21204
118,8,8,1,14,69,490.6,9720,490.6,9720,24.8,120528
118,9,9,1,14,69,419.9,8190,233.28,4500,12.4,55800
119,10,10,1,14,69,1595.3,32130,455.98,9000,12.4,111600
119,13,1,2,1,3,147.7,2770,2100.28,40500,40,517500
119,39,3,4,14,69,582.8,10620,245.49,4500,14,63000
119,4,4,1,16,80,139.1,2640,191.1,3600,12.4,44640
119,8,8,1,12,63,495.4,8910,100.84,1800,15.5,27900
119,9,9,1,14,69,2873.2,54760,2480.48,46800,67.1,533880
120,10,10,1,14,69,1076.7,21420,1398.44,27000,24.8,334800
120,11,11,1,14,69,2908.9,57240,491.98,9900,12.4,122760
120,12,12,1,14,69,2745.5,55018,3169.93,63000,43.85,703575
120,13,1,2,14,69,2538.3,50670,1491.34,29700,21.45,212355
120,15,3,2,14,69,324.6,6640,310.91,6300,7.5,47250
120,18,6,2,14,69,41.9,810,1298.72,25200,20.2,269640
120,19,7,2,14,69,1978.9,39600,1145.82,22680,13,294840
120,20,8,2,14,69,2143,42480,3080.22,61110,52,794430
120,21,9,2,14,69,2986.5,58770,2286.65,44910,52,583830
120,22,10,2,14,69,3947.1,76500,3769.39,72900,52,947700
120,23,11,2,14,69,4510.5,87030,1986.53,37800,26,491400
120,24,12,2,14,69,1313.8,25470,1142.71,21600,23,248400
120,25,1,3,14,69,513.2,10260,2372.66,46800,51,426600
120,26,2,3,14,69,369.5,7380,692.22,13500,14,189000
120,27,3,3,14,69,227.9,4500,1685.43,32400,36,291600
120,28,4,3,14,69,1245.2,24030,44.4,900,14,12600
120,29,5,3,14,69,3406.9,68220,3429.26,67590,56,946260
120,30,6,3,14,69,5002.7,96390,3171.04,63000,42,882000
120,31,7,3,14,69,4415.5,81630,4743.31,89100,56,1247400
120,32,8,3,14,69,4147.5,77930,2991.82,55800,56,781200
120,33,9,3,14,69,2913.9,54450,4874.49,91800,56,1285200
120,34,10,3,14,69,3145,56790,4433.6,80100,70,1121400
